"id","code","serial_id","national_registration_code","foreign_id_code","name","middle_name","surname","name_reading","middle_name_reading","surname_reading","gender","birth_date","admitted","graduated","enrollment_status_code","primary_address","primary_contact","class_and_number","user_id","faculty_id","commute_method_type_id","scholarship_status_id"
697,"**-****-00697",697,,697,"Bret","Harvey","Runolfsson",,,,,"2012-07-11",,,"admitted","Nagoya, 57421 Janie Loop","Email: skye@bogisich.name",,,,,1
698,"**-****-00698",698,,698,"Thora","Kayleigh","Stroman",,,,,"2011-12-15",,,"admitted","Nagoya, 46182 Mann Overpass","Email: dorris.fay@botsford.com",,,,,1
699,"**-****-00699",699,,699,"Lelah","Angeline","Farrell",,,,,"2014-03-20",,,"admitted","Nagoya, 80345 Hintz Lock","Email: moises.ohara@tremblayschowalter.com",,,,,1
700,"**-****-00700",700,,700,"Garnett","Marisol","Stokes",,,,,"2013-09-28",,,"admitted","Nagoya, 918 Russel Haven","Email: juston.gaylord@townehodkiewicz.biz",,,,,1
701,"**-****-00701",701,,701,"Isac","Mac","Gottlieb",,,,,"2012-06-19",,,"admitted","Nagoya, 328 Little Drive","Email: bailee@conn.name",,,,,1
702,"**-****-00702",702,,702,"Kacey","Kyler","O'Keefe",,,,,"2012-10-28",,,"admitted","Nagoya, 93645 Maddison Mission","Email: margarett@reillygislason.com",,,,,1
738,"**-****-00738",738,,738,"Carolina","Zella","Hand",,,,,"2014-02-26",,,"applicant",,,,,,,1
739,"**-****-00739",739,,739,"Elliot","Jabari","Koelpin",,,,,"2013-08-03",,,"applicant",,,,,,,1
740,"**-****-00740",740,,740,"Sandrine","Kavon","Hintz",,,,,"2013-05-30",,,"applicant",,,,,,,1
741,"**-****-00741",741,,741,"Ali","Suzanne","Beahan",,,,,"2013-06-09",,,"applicant",,,,,,,1
742,"**-****-00742",742,,742,"Rudolph","Zane","Turcotte",,,,,"2012-01-28",,,"applicant",,,,,,,1
703,"**-****-00703",703,,703,"Armando","Tremayne","Greenfelder",,,,,"2013-09-06",,,"admitted","Nagoya, 26064 Nash Center","Email: melody@kihnhamill.co.uk",,,,,1
743,"**-****-00743",743,,743,"Skye","Augustus","Berge",,,,,"2012-08-20",,,"applicant",,,,,,,1
744,"**-****-00744",744,,744,"Melyssa","Patience","Swaniawski",,,,,"2012-08-23",,,"applicant",,,,,,,1
745,"**-****-00745",745,,745,"Destini","Gudrun","Luettgen",,,,,"2014-05-20",,,"applicant",,,,,,,1
746,"**-****-00746",746,,746,"Joy","Corrine","Effertz",,,,,"2014-05-07",,,"applicant",,,,,,,1
704,"**-****-00704",704,,704,"Macie","Alexander","Schmidt",,,,,"2013-08-13",,,"admitted","Nagoya, 77090 Kip Haven","Email: horacio@waters.ca",,,,,1
747,"**-****-00747",747,,747,"Barbara","Camren","Reichert",,,,,"2013-01-03",,,"applicant",,,,,,,1
748,"**-****-00748",748,,748,"Annamae","Kirk","Murray",,,,,"2012-08-24",,,"applicant",,,,,,,1
749,"**-****-00749",749,,749,"Reva","Wilma","Jacobson",,,,,"2013-11-20",,,"applicant",,,,,,,1
750,"**-****-00750",750,,750,"Torey","Deondre","Jaskolski",,,,,"2014-04-15",,,"applicant",,,,,,,1
751,"**-****-00751",751,,751,"Amina","Gilda","Feeney",,,,,"2013-05-14",,,"applicant",,,,,,,1
752,"**-****-00752",752,,752,"Jackson","Justine","Gorczany",,,,,"2013-04-09",,,"applicant",,,,,,,1
717,"**-****-00717",717,,717,"Libbie","Virgil","Larson",,,,,"2011-10-15",,,"applicant",,,,,,,1
718,"**-****-00718",718,,718,"Karine","Maxwell","Greenholt",,,,,"2014-01-27",,,"applicant",,,,,,,1
705,"**-****-00705",705,,705,"Carmelo","Elyssa","Reilly",,,,,"2012-11-01",,,"admitted","Nagoya, 31217 Ortiz Pine","Email: stacey@greenfelder.us",,,,,1
706,"**-****-00706",706,,706,"Clair","May","Renner",,,,,"2012-09-30",,,"applicant",,,,,,,1
707,"**-****-00707",707,,707,"Marcelle","Abigail","Kuhn",,,,,"2013-08-28",,,"applicant",,,,,,,1
708,"**-****-00708",708,,708,"Armand","Abigail","Emard",,,,,"2013-11-06",,,"applicant",,,,,,,1
709,"**-****-00709",709,,709,"Allison","Vincenza","Roberts",,,,,"2011-12-28",,,"applicant",,,,,,,1
710,"**-****-00710",710,,710,"Alexandro","Adolphus","Renner",,,,,"2012-05-02",,,"applicant",,,,,,,1
711,"**-****-00711",711,,711,"Lyla","Marcelina","Sipes",,,,,"2012-10-04",,,"applicant",,,,,,,1
712,"**-****-00712",712,,712,"Jettie","Alec","Huel",,,,,"2012-08-30",,,"applicant",,,,,,,1
713,"**-****-00713",713,,713,"Heloise","Emely","Pacocha",,,,,"2013-11-23",,,"applicant",,,,,,,1
714,"**-****-00714",714,,714,"Kraig","Greyson","Stokes",,,,,"2012-11-16",,,"applicant",,,,,,,1
715,"**-****-00715",715,,715,"Raina","Julia","Graham",,,,,"2014-03-03",,,"applicant",,,,,,,1
716,"**-****-00716",716,,716,"Tremayne","Neoma","Zemlak",,,,,"2013-04-21",,,"applicant",,,,,,,1
719,"**-****-00719",719,,719,"Jett","Marjory","Raynor",,,,,"2012-09-09",,,"applicant",,,,,,,1
720,"**-****-00720",720,,720,"Ignatius","Rodrick","Kassulke",,,,,"2012-11-27",,,"applicant",,,,,,,1
721,"**-****-00721",721,,721,"Oscar","Vance","Connelly",,,,,"2012-03-14",,,"applicant",,,,,,,1
769,"**-****-00769",769,,769,"Alvina","Ressie","Hayes",,,,,"2014-05-08",,,"applicant",,,,,,,1
770,"**-****-00770",770,,770,"Vaughn","Weston","Boehm",,,,,"2013-09-09",,,"applicant",,,,,,,1
771,"**-****-00771",771,,771,"Therese","Marty","Lubowitz",,,,,"2012-03-25",,,"applicant",,,,,,,1
772,"**-****-00772",772,,772,"Karine","Lera","Ebert",,,,,"2012-08-30",,,"applicant",,,,,,,1
773,"**-****-00773",773,,773,"Deanna","Crystal","Lebsack",,,,,"2012-05-20",,,"applicant",,,,,,,1
774,"**-****-00774",774,,774,"Elmo","Chelsie","Fay",,,,,"2013-04-15",,,"applicant",,,,,,,1
775,"**-****-00775",775,,775,"Jayce","Julia","Stehr",,,,,"2013-10-05",,,"applicant",,,,,,,1
776,"**-****-00776",776,,776,"Adelbert","Amalia","Ruecker",,,,,"2013-10-26",,,"applicant",,,,,,,1
777,"**-****-00777",777,,777,"Bonita","Vincenzo","Jewess",,,,,"2011-09-24",,,"applicant",,,,,,,1
778,"**-****-00778",778,,778,"Herta","Junior","Braun",,,,,"2012-01-14",,,"applicant",,,,,,,1
779,"**-****-00779",779,,779,"Graciela","Stephany","Kassulke",,,,,"2013-01-04",,,"applicant",,,,,,,1
780,"**-****-00780",780,,780,"Jeffry","Clara","Kiehn",,,,,"2014-03-03",,,"applicant",,,,,,,1
781,"**-****-00781",781,,781,"Angelica","Sydnee","Kilback",,,,,"2012-08-27",,,"applicant",,,,,,,1
782,"**-****-00782",782,,782,"Adonis","Salvatore","Hickle",,,,,"2013-02-01",,,"applicant",,,,,,,1
783,"**-****-00783",783,,783,"Richie","Dan","Muller",,,,,"2013-08-17",,,"applicant",,,,,,,1
784,"**-****-00784",784,,784,"Emie","Aiyana","Lowe",,,,,"2013-06-13",,,"applicant",,,,,,,1
785,"**-****-00785",785,,785,"Dallin","Norval","Hackett",,,,,"2013-09-01",,,"applicant",,,,,,,1
786,"**-****-00786",786,,786,"Will","Murphy","Stamm",,,,,"2012-08-17",,,"applicant",,,,,,,1
787,"**-****-00787",787,,787,"Tatyana","Josiane","Towne",,,,,"2012-01-19",,,"applicant",,,,,,,1
788,"**-****-00788",788,,788,"Florine","Madie","Schmidt",,,,,"2013-05-19",,,"applicant",,,,,,,1
789,"**-****-00789",789,,789,"Casper","Mathew","Fay",,,,,"2014-01-23",,,"applicant",,,,,,,1
790,"**-****-00790",790,,790,"Dahlia","Lorena","Price",,,,,"2014-01-05",,,"applicant",,,,,,,1
791,"**-****-00791",791,,791,"Kamren","Adell","Sipes",,,,,"2012-03-19",,,"applicant",,,,,,,1
792,"**-****-00792",792,,792,"Kole","Gunnar","White",,,,,"2012-09-22",,,"applicant",,,,,,,1
793,"**-****-00793",793,,793,"Carmela","Wilford","Raynor",,,,,"2013-01-30",,,"applicant",,,,,,,1
794,"**-****-00794",794,,794,"Joannie","Bettye","Murazik",,,,,"2014-02-15",,,"applicant",,,,,,,1
795,"**-****-00795",795,,795,"Rosetta","Marlen","Dickinson",,,,,"2014-05-20",,,"applicant",,,,,,,1
796,"**-****-00796",796,,796,"Elta","Clint","Barrows",,,,,"2012-02-02",,,"applicant",,,,,,,1
797,"**-****-00797",797,,797,"Amelie","Rey","Weimann",,,,,"2012-03-13",,,"applicant",,,,,,,1
798,"**-****-00798",798,,798,"Magnolia","Faustino","Predovic",,,,,"2013-05-25",,,"applicant",,,,,,,1
799,"**-****-00799",799,,799,"Baylee","Natalia","Macejkovic",,,,,"2011-12-07",,,"applicant",,,,,,,1
800,"**-****-00800",800,,800,"Ayla","Maci","Altenwerth",,,,,"2013-12-08",,,"applicant",,,,,,,1
801,"**-****-00801",801,,801,"Kurt","Fredrick","Okuneva",,,,,"2011-10-20",,,"applicant",,,,,,,1
802,"**-****-00802",802,,802,"Melvina","Delores","Hyatt",,,,,"2012-05-13",,,"applicant",,,,,,,1
818,"**-****-00818",818,,818,"Ephraim","Belle","Klein",,,,,"2012-07-05",,,"applicant",,,,,,,1
819,"**-****-00819",819,,819,"Sheila","Sterling","Funk",,,,,"2013-12-17",,,"applicant",,,,,,,1
820,"**-****-00820",820,,820,"Rossie","Clinton","Walter",,,,,"2013-01-04",,,"applicant",,,,,,,1
821,"**-****-00821",821,,821,"Marcelina","Newell","Nolan",,,,,"2012-12-14",,,"applicant",,,,,,,1
822,"**-****-00822",822,,822,"Reece","Jett","Moen",,,,,"2013-09-01",,,"applicant",,,,,,,1
823,"**-****-00823",823,,823,"Markus","Laverna","Senger",,,,,"2012-01-12",,,"applicant",,,,,,,1
824,"**-****-00824",824,,824,"Lacey","Dedric","Feil",,,,,"2012-05-28",,,"applicant",,,,,,,1
825,"**-****-00825",825,,825,"Bobbie","Jaquan","Kuvalis",,,,,"2013-02-26",,,"applicant",,,,,,,1
826,"**-****-00826",826,,826,"Devon","Pablo","Harber",,,,,"2014-05-28",,,"applicant",,,,,,,1
827,"**-****-00827",827,,827,"Myah","Margarette","Franecki",,,,,"2011-12-16",,,"applicant",,,,,,,1
828,"**-****-00828",828,,828,"Linwood","Donny","Kling",,,,,"2014-04-29",,,"applicant",,,,,,,1
829,"**-****-00829",829,,829,"Roger","Demetris","Bailey",,,,,"2013-11-26",,,"applicant",,,,,,,1
830,"**-****-00830",830,,830,"Christ","Chadrick","Beier",,,,,"2012-04-29",,,"applicant",,,,,,,1
831,"**-****-00831",831,,831,"Carmen","Norbert","Crooks",,,,,"2013-08-11",,,"applicant",,,,,,,1
832,"**-****-00832",832,,832,"Julien","Jaycee","Morar",,,,,"2013-02-18",,,"applicant",,,,,,,1
833,"**-****-00833",833,,833,"Isabella","Scarlett","Kulas",,,,,"2012-01-03",,,"applicant",,,,,,,1
834,"**-****-00834",834,,834,"Llewellyn","Alvena","Jewess",,,,,"2013-04-14",,,"applicant",,,,,,,1
835,"**-****-00835",835,,835,"Chandler","Clare","Ferry",,,,,"2014-03-16",,,"applicant",,,,,,,1
836,"**-****-00836",836,,836,"Declan","Susana","Mills",,,,,"2011-11-11",,,"applicant",,,,,,,1
837,"**-****-00837",837,,837,"Nya","Breanne","Morissette",,,,,"2012-12-25",,,"applicant",,,,,,,1
838,"**-****-00838",838,,838,"Janice","Theron","Davis",,,,,"2013-02-22",,,"applicant",,,,,,,1
839,"**-****-00839",839,,839,"Amya","Dante","Schowalter",,,,,"2012-11-13",,,"applicant",,,,,,,1
840,"**-****-00840",840,,840,"Jayson","Jeffrey","Schumm",,,,,"2013-07-19",,,"applicant",,,,,,,1
841,"**-****-00841",841,,841,"Jamel","Nona","Kerluke",,,,,"2011-11-03",,,"applicant",,,,,,,1
842,"**-****-00842",842,,842,"Meagan","Florine","Kohler",,,,,"2012-01-11",,,"applicant",,,,,,,1
843,"**-****-00843",843,,843,"Freida","Aisha","Oberbrunner",,,,,"2013-12-16",,,"applicant",,,,,,,1
844,"**-****-00844",844,,844,"Thad","Sister","Rath",,,,,"2012-11-20",,,"applicant",,,,,,,1
845,"**-****-00845",845,,845,"Zechariah","Quincy","Predovic",,,,,"2014-02-13",,,"applicant",,,,,,,1
846,"**-****-00846",846,,846,"Mariam","Desiree","Ullrich",,,,,"2013-02-16",,,"applicant",,,,,,,1
847,"**-****-00847",847,,847,"Jayde","Salma","Blanda",,,,,"2013-06-22",,,"applicant",,,,,,,1
848,"**-****-00848",848,,848,"Trenton","Kattie","Gleichner",,,,,"2011-11-13",,,"applicant",,,,,,,1
849,"**-****-00849",849,,849,"Mateo","Dell","Murphy",,,,,"2014-03-19",,,"applicant",,,,,,,1
850,"**-****-00850",850,,850,"Jacey","Roberta","Tillman",,,,,"2012-12-09",,,"applicant",,,,,,,1
